Product,Price,Date,Category
Banana,51.61,2024-07-27,Fruit
Orange,55.98,2024-07-27,Fruit
Mango,46.19,2024-07-27,Fruit
Grapes,64.23,2024-07-27,Fruit
Tomato,34.82,2024-07-28,Vegetable
Potato,31.56,2024-07-28,Vegetable
Onion,53.36,2024-07-28,Vegetable
Carrot,24.81,2024-07-28,Vegetable
Cabbage,28.71,2024-07-28,Vegetable
Apple,40.68,2024-07-28,Fruit
Banana,101.24,2024-07-28,Fruit
Orange,102.34,2024-07-28,Fruit
Mango,52.27,2024-07-28,Fruit
Grapes,53.85,2024-07-28,Fruit
Tomato,45.06,2024-07-29,Vegetable
Potato,23.52,2024-07-29,Vegetable
Onion,36.53,2024-07-29,Vegetable
Carrot,47.82,2024-07-29,Vegetable
Cabbage,35.44,2024-07-29,Vegetable
Apple,75.5,2024-07-29,Fruit
Banana,76.12,2024-07-29,Fruit
Orange,67.85,2024-07-29,Fruit
Mango,40.98,2024-07-29,Fruit
Grapes,56.07,2024-07-29,Fruit
Tomato,40.63,2024-07-30,Vegetable
Potato,50.13,2024-07-30,Vegetable
Onion,50.27,2024-07-30,Vegetable
Carrot,23.12,2024-07-30,Vegetable
Cabbage,28.32,2024-07-30,Vegetable
Apple,48.89,2024-07-30,Fruit
Banana,48.71,2024-07-30,Fruit
Orange,84.61,2024-07-30,Fruit
Mango,110.26,2024-07-30,Fruit
Grapes,51.8,2024-07-30,Fruit
Tomato,47.39,2024-07-31,Vegetable
Potato,31.48,2024-07-31,Vegetable
Onion,31.56,2024-07-31,Vegetable
Carrot,57.93,2024-07-31,Vegetable
Cabbage,34.01,2024-07-31,Vegetable
Apple,50.98,2024-07-31,Fruit
Banana,51.46,2024-07-31,Fruit
Orange,110.04,2024-07-31,Fruit
Mango,60.03,2024-07-31,Fruit
Grapes,55.1,2024-07-31,Fruit
Tomato,53.06,2024-08-01,Vegetable
Potato,50.33,2024-08-01,Vegetable
Onion,54.68,2024-08-01,Vegetable
Carrot,41.04,2024-08-01,Vegetable
Cabbage,42.87,2024-08-01,Vegetable
Apple,82.35,2024-08-01,Fruit
Banana,98.7,2024-08-01,Fruit
Orange,103.36,2024-08-01,Fruit
Mango,43.26,2024-08-01,Fruit
Grapes,106.51,2024-08-01,Fruit
Tomato,33.4,2024-08-02,Vegetable
Potato,51.4,2024-08-02,Vegetable
Onion,52.81,2024-08-02,Vegetable
Carrot,48.2,2024-08-02,Vegetable
Cabbage,30.75,2024-08-02,Vegetable
Apple,74.51,2024-08-02,Fruit
Banana,114.36,2024-08-02,Fruit
Orange,61.57,2024-08-02,Fruit
Mango,46.55,2024-08-02,Fruit
Grapes,106.39,2024-08-02,Fruit
Tomato,32.17,2024-08-03,Vegetable
Potato,22.89,2024-08-03,Vegetable
Onion,40,2024-08-03,Vegetable
Carrot,55.7,2024-08-03,Vegetable
Cabbage,51.16,2024-08-03,Vegetable
Apple,78.47,2024-08-03,Fruit
Banana,89.74,2024-08-03,Fruit
Orange,43.8,2024-08-03,Fruit
Mango,92.34,2024-08-03,Fruit
Grapes,111.06,2024-08-03,Fruit
Tomato,59.89,2024-08-04,Vegetable
Potato,53.1,2024-08-04,Vegetable
Onion,48.94,2024-08-04,Vegetable
Carrot,35.63,2024-08-04,Vegetable
Cabbage,50.63,2024-08-04,Vegetable
Apple,81.74,2024-08-04,Fruit
Banana,96.52,2024-08-04,Fruit
Orange,92.23,2024-08-04,Fruit
Mango,98.06,2024-08-04,Fruit
Grapes,116.14,2024-08-04,Fruit
Tomato,40.49,2024-08-05,Vegetable
Potato,28.59,2024-08-05,Vegetable
Onion,53.57,2024-08-05,Vegetable
Carrot,50.29,2024-08-05,Vegetable
Cabbage,34.27,2024-08-05,Vegetable
Apple,65.11,2024-08-05,Fruit
Banana,56.49,2024-08-05,Fruit
Orange,113.27,2024-08-05,Fruit
Mango,58.51,2024-08-05,Fruit
Grapes,106.15,2024-08-05,Fruit
Tomato,45.47,2024-08-06,Vegetable
Potato,22.35,2024-08-06,Vegetable
Onion,49.85,2024-08-06,Vegetable
Carrot,24.18,2024-08-06,Vegetable
Cabbage,23.75,2024-08-06,Vegetable
Apple,67.97,2024-08-06,Fruit
Banana,59.89,2024-08-06,Fruit
Orange,119.08,2024-08-06,Fruit
Mango,87.35,2024-08-06,Fruit
Grapes,87.35,2024-08-06,Fruit
Tomato,41.28,2024-08-07,Vegetable
Potato,24.18,2024-08-07,Vegetable
Onion,26.26,2024-08-07,Vegetable
Carrot,26.31,2024-08-07,Vegetable
Cabbage,47.85,2024-08-07,Vegetable
Apple,44.76,2024-08-07,Fruit
Banana,81,2024-08-07,Fruit
Orange,94.5,2024-08-07,Fruit
Mango,89.47,2024-08-07,Fruit
Grapes,56.85,2024-08-07,Fruit
Tomato,57.47,2024-08-08,Vegetable
Potato,35.43,2024-08-08,Vegetable
Onion,35.94,2024-08-08,Vegetable
Carrot,31.67,2024-08-08,Vegetable
Cabbage,56.03,2024-08-08,Vegetable
Apple,78,2024-08-08,Fruit
Banana,107.74,2024-08-08,Fruit
Orange,75.94,2024-08-08,Fruit
Mango,51.2,2024-08-08,Fruit
Grapes,114.08,2024-08-08,Fruit
Tomato,36.42,2024-08-09,Vegetable
Potato,20.66,2024-08-09,Vegetable
Onion,47.43,2024-08-09,Vegetable
Carrot,37.5,2024-08-09,Vegetable
Cabbage,36.75,2024-08-09,Vegetable
Apple,113.52,2024-08-09,Fruit
Banana,99.58,2024-08-09,Fruit
Orange,116.51,2024-08-09,Fruit
Mango,80.43,2024-08-09,Fruit
Grapes,45.71,2024-08-09,Fruit
Tomato,58.29,2024-08-10,Vegetable
Potato,51.69,2024-08-10,Vegetable
Onion,46.75,2024-08-10,Vegetable
Carrot,27.74,2024-08-10,Vegetable
Cabbage,53.5,2024-08-10,Vegetable
Apple,49.6,2024-08-10,Fruit
Banana,103.78,2024-08-10,Fruit
Orange,92.83,2024-08-10,Fruit
Mango,69.48,2024-08-10,Fruit
Grapes,55.5,2024-08-10,Fruit
Tomato,33.23,2024-08-11,Vegetable
Potato,27.92,2024-08-11,Vegetable
Onion,44.56,2024-08-11,Vegetable
Carrot,34.75,2024-08-11,Vegetable
Cabbage,33.45,2024-08-11,Vegetable
Apple,81.78,2024-08-11,Fruit
Banana,84.61,2024-08-11,Fruit
Orange,91.71,2024-08-11,Fruit
Mango,68.96,2024-08-11,Fruit
Grapes,85.66,2024-08-11,Fruit
Tomato,20.99,2024-08-12,Vegetable
Potato,45.12,2024-08-12,Vegetable
Onion,32.52,2024-08-12,Vegetable
Carrot,26.57,2024-08-12,Vegetable
Cabbage,25.09,2024-08-12,Vegetable
Apple,116.34,2024-08-12,Fruit
Banana,41.12,2024-08-12,Fruit
Orange,83,2024-08-12,Fruit
Mango,63.54,2024-08-12,Fruit
Grapes,114.92,2024-08-12,Fruit
Tomato,27.89,2024-08-13,Vegetable
Potato,25,2024-08-13,Vegetable
Onion,45.44,2024-08-13,Vegetable
Carrot,28.52,2024-08-13,Vegetable
Cabbage,58.91,2024-08-13,Vegetable
Apple,117.84,2024-08-13,Fruit
Banana,116.56,2024-08-13,Fruit
Orange,116.94,2024-08-13,Fruit
Mango,44.14,2024-08-13,Fruit
Grapes,73.01,2024-08-13,Fruit
Tomato,54.19,2024-08-14,Vegetable
Potato,49.14,2024-08-14,Vegetable
Onion,38.67,2024-08-14,Vegetable
Carrot,26.2,2024-08-14,Vegetable
Cabbage,50.08,2024-08-14,Vegetable
Apple,64.46,2024-08-14,Fruit
Banana,63.19,2024-08-14,Fruit
Orange,79.47,2024-08-14,Fruit
Mango,62.21,2024-08-14,Fruit
Grapes,52.61,2024-08-14,Fruit
Tomato,58.64,2024-08-15,Vegetable
Potato,43.25,2024-08-15,Vegetable
Onion,24.99,2024-08-15,Vegetable
Carrot,32.34,2024-08-15,Vegetable
Cabbage,54.74,2024-08-15,Vegetable
Apple,58.08,2024-08-15,Fruit
Banana,118.79,2024-08-15,Fruit
Orange,113.44,2024-08-15,Fruit
Mango,105.28,2024-08-15,Fruit
Grapes,77.19,2024-08-15,Fruit
Tomato,41.17,2024-08-16,Vegetable
Potato,42.91,2024-08-16,Vegetable
Onion,49.39,2024-08-16,Vegetable
Carrot,49.84,2024-08-16,Vegetable
Cabbage,38.82,2024-08-16,Vegetable
Apple,103.96,2024-08-16,Fruit
Banana,98.59,2024-08-16,Fruit
Orange,90.14,2024-08-16,Fruit
Mango,72.3,2024-08-16,Fruit
Grapes,91.11,2024-08-16,Fruit
Tomato,32.38,2024-08-17,Vegetable
Potato,49.42,2024-08-17,Vegetable
Onion,39.63,2024-08-17,Vegetable
Carrot,41.66,2024-08-17,Vegetable
Cabbage,39.74,2024-08-17,Vegetable
Apple,45.62,2024-08-17,Fruit
Banana,83.28,2024-08-17,Fruit
Orange,73.71,2024-08-17,Fruit
Mango,63.52,2024-08-17,Fruit
Grapes,98.44,2024-08-17,Fruit
Tomato,29.73,2024-08-18,Vegetable
Potato,58.04,2024-08-18,Vegetable
Onion,49.74,2024-08-18,Vegetable
Carrot,40.43,2024-08-18,Vegetable
Cabbage,37.23,2024-08-18,Vegetable
Apple,89.7,2024-08-18,Fruit
Banana,67.62,2024-08-18,Fruit
Orange,43.66,2024-08-18,Fruit
Mango,119.26,2024-08-18,Fruit
Grapes,68.88,2024-08-18,Fruit
Tomato,33.21,2024-08-19,Vegetable
Potato,35.51,2024-08-19,Vegetable
Onion,24.14,2024-08-19,Vegetable
Carrot,37.13,2024-08-19,Vegetable
Cabbage,23.14,2024-08-19,Vegetable
Apple,77.27,2024-08-19,Fruit
Banana,103.39,2024-08-19,Fruit
Orange,97.79,2024-08-19,Fruit
Mango,98.08,2024-08-19,Fruit
Grapes,70.99,2024-08-19,Fruit
Tomato,57.86,2024-08-20,Vegetable
Potato,56.38,2024-08-20,Vegetable
Onion,25.35,2024-08-20,Vegetable
Carrot,37.47,2024-08-20,Vegetable
Cabbage,32.27,2024-08-20,Vegetable
Apple,70.97,2024-08-20,Fruit
Banana,80.75,2024-08-20,Fruit
Orange,58.55,2024-08-20,Fruit
Mango,71.51,2024-08-20,Fruit
Grapes,89.72,2024-08-20,Fruit
Tomato,56.08,2024-08-21,Vegetable
Potato,46.2,2024-08-21,Vegetable
Onion,38.02,2024-08-21,Vegetable
Carrot,26.45,2024-08-21,Vegetable
Cabbage,58.27,2024-08-21,Vegetable
Apple,87.01,2024-08-21,Fruit
Banana,42.14,2024-08-21,Fruit
Orange,119.79,2024-08-21,Fruit
Mango,102.3,2024-08-21,Fruit
Grapes,100.22,2024-08-21,Fruit
Tomato,57.43,2024-08-22,Vegetable
Potato,43.74,2024-08-22,Vegetable
Onion,50.7,2024-08-22,Vegetable
Carrot,31.41,2024-08-22,Vegetable
Cabbage,32.92,2024-08-22,Vegetable
Apple,116.33,2024-08-22,Fruit
Banana,95.29,2024-08-22,Fruit
Orange,50.45,2024-08-22,Fruit
Mango,110.64,2024-08-22,Fruit
Grapes,93.96,2024-08-22,Fruit
Tomato,21.52,2024-08-23,Vegetable
Potato,38.69,2024-08-23,Vegetable
Onion,44.29,2024-08-23,Vegetable
Carrot,35.58,2024-08-23,Vegetable
Cabbage,28.58,2024-08-23,Vegetable
Apple,85.83,2024-08-23,Fruit
Banana,56.16,2024-08-23,Fruit
Orange,47.86,2024-08-23,Fruit
Mango,116.17,2024-08-23,Fruit
Grapes,100.95,2024-08-23,Fruit
Tomato,22.37,2024-08-24,Vegetable
Potato,54.22,2024-08-24,Vegetable
Onion,49.94,2024-08-24,Vegetable
Carrot,30.34,2024-08-24,Vegetable
Cabbage,52.43,2024-08-24,Vegetable
Apple,46.88,2024-08-24,Fruit
Banana,86.71,2024-08-24,Fruit
Orange,43.7,2024-08-24,Fruit
Mango,70.87,2024-08-24,Fruit
Grapes,119.52,2024-08-24,Fruit
Tomato,53.73,2024-08-25,Vegetable
Potato,27.31,2024-08-25,Vegetable
Onion,32.55,2024-08-25,Vegetable
Carrot,26.96,2024-08-25,Vegetable
Cabbage,29.19,2024-08-25,Vegetable
Apple,108.39,2024-08-25,Fruit
Banana,57.89,2024-08-25,Fruit
Orange,101.44,2024-08-25,Fruit
Mango,117.15,2024-08-25,Fruit
Grapes,49.85,2024-08-25,Fruit
Tomato,59.11,2024-08-26,Vegetable
Potato,34.32,2024-08-26,Vegetable
Onion,23.25,2024-08-26,Vegetable
Carrot,23.55,2024-08-26,Vegetable
Cabbage,21.66,2024-08-26,Vegetable
Apple,70.9,2024-08-26,Fruit
Banana,51.5,2024-08-26,Fruit
Orange,119.11,2024-08-26,Fruit
Mango,111.66,2024-08-26,Fruit
Grapes,99.58,2024-08-26,Fruit
Tomato,37.5,2024-08-27,Vegetable
Potato,56.92,2024-08-27,Vegetable
Onion,36.01,2024-08-27,Vegetable
Carrot,31.89,2024-08-27,Vegetable
Cabbage,38.41,2024-08-27,Vegetable
Apple,89.75,2024-08-27,Fruit
Banana,104.97,2024-08-27,Fruit
Orange,114.46,2024-08-27,Fruit
Mango,99.48,2024-08-27,Fruit
Grapes,61.36,2024-08-27,Fruit
Tomato,42.46,2024-08-28,Vegetable
Potato,22.37,2024-08-28,Vegetable
Onion,40.79,2024-08-28,Vegetable
Carrot,26.71,2024-08-28,Vegetable
Cabbage,43.23,2024-08-28,Vegetable
Apple,54.45,2024-08-28,Fruit
Banana,72.75,2024-08-28,Fruit
Orange,62.4,2024-08-28,Fruit
Mango,49.16,2024-08-28,Fruit
Grapes,56.32,2024-08-28,Fruit
Tomato,57.68,2024-08-29,Vegetable
Potato,21.12,2024-08-29,Vegetable
Onion,36.45,2024-08-29,Vegetable
Carrot,23.68,2024-08-29,Vegetable
Cabbage,20.04,2024-08-29,Vegetable
Apple,54.69,2024-08-29,Fruit
Banana,104,2024-08-29,Fruit
Orange,71.35,2024-08-29,Fruit
Mango,66.52,2024-08-29,Fruit
Grapes,98.18,2024-08-29,Fruit
Tomato,30.16,2024-08-30,Vegetable
Potato,58.46,2024-08-30,Vegetable
Onion,44.61,2024-08-30,Vegetable
Carrot,28.63,2024-08-30,Vegetable
Cabbage,25.99,2024-08-30,Vegetable
Apple,70.49,2024-08-30,Fruit
Banana,40.03,2024-08-30,Fruit
Orange,107.02,2024-08-30,Fruit
Mango,41.2,2024-08-30,Fruit
Grapes,94.35,2024-08-30,Fruit
Tomato,21.87,2024-08-31,Vegetable
Potato,59.89,2024-08-31,Vegetable
Onion,31.58,2024-08-31,Vegetable
Carrot,45.45,2024-08-31,Vegetable
Cabbage,49.52,2024-08-31,Vegetable
Apple,65.03,2024-08-31,Fruit
Banana,116.26,2024-08-31,Fruit
Orange,54.07,2024-08-31,Fruit
Mango,49.96,2024-08-31,Fruit
Grapes,66.4,2024-08-31,Fruit
Tomato,39.59,2024-09-01,Vegetable
Potato,53.99,2024-09-01,Vegetable
Onion,43.65,2024-09-01,Vegetable
Carrot,53.78,2024-09-01,Vegetable
Cabbage,39.27,2024-09-01,Vegetable
Apple,105.31,2024-09-01,Fruit
Banana,43.51,2024-09-01,Fruit
Orange,52.72,2024-09-01,Fruit
Mango,51.48,2024-09-01,Fruit
Grapes,85.02,2024-09-01,Fruit
Tomato,58.53,2024-09-02,Vegetable
Potato,59.47,2024-09-02,Vegetable
Onion,55.1,2024-09-02,Vegetable
Carrot,31.07,2024-09-02,Vegetable
Cabbage,35.34,2024-09-02,Vegetable
Apple,108.15,2024-09-02,Fruit
Banana,53.55,2024-09-02,Fruit
Orange,100.13,2024-09-02,Fruit
Mango,51.05,2024-09-02,Fruit
Grapes,107.32,2024-09-02,Fruit
Tomato,52.36,2024-09-03,Vegetable
Potato,50.4,2024-09-03,Vegetable
Onion,25.69,2024-09-03,Vegetable
Carrot,29.9,2024-09-03,Vegetable
Cabbage,22.88,2024-09-03,Vegetable
Apple,94.92,2024-09-03,Fruit
Banana,75.17,2024-09-03,Fruit
Orange,104.61,2024-09-03,Fruit
Mango,119.72,2024-09-03,Fruit
Grapes,71.16,2024-09-03,Fruit
Tomato,46.15,2024-09-04,Vegetable
Potato,37.88,2024-09-04,Vegetable
Onion,33.84,2024-09-04,Vegetable
Carrot,53.45,2024-09-04,Vegetable
Cabbage,22.94,2024-09-04,Vegetable
Apple,79.51,2024-09-04,Fruit
Banana,59.79,2024-09-04,Fruit
Orange,68.95,2024-09-04,Fruit
Mango,89.68,2024-09-04,Fruit
Grapes,88.82,2024-09-04,Fruit
Tomato,54.65,2024-09-05,Vegetable
Potato,42.56,2024-09-05,Vegetable
Onion,54.67,2024-09-05,Vegetable
Carrot,49.17,2024-09-05,Vegetable
Cabbage,39.09,2024-09-05,Vegetable
Apple,50.41,2024-09-05,Fruit
Banana,66.2,2024-09-05,Fruit
Orange,98.43,2024-09-05,Fruit
Mango,78.71,2024-09-05,Fruit
Grapes,111.23,2024-09-05,Fruit
Tomato,32.93,2024-09-06,Vegetable
Potato,47.67,2024-09-06,Vegetable
Onion,57.02,2024-09-06,Vegetable
Carrot,53.52,2024-09-06,Vegetable
Cabbage,59.02,2024-09-06,Vegetable
Apple,97.26,2024-09-06,Fruit
Banana,63.8,2024-09-06,Fruit
Orange,94.71,2024-09-06,Fruit
Mango,59.72,2024-09-06,Fruit
Grapes,83.38,2024-09-06,Fruit
Tomato,34.7,2024-09-07,Vegetable
Potato,44.11,2024-09-07,Vegetable
Onion,47.69,2024-09-07,Vegetable
Carrot,25.35,2024-09-07,Vegetable
Cabbage,25.62,2024-09-07,Vegetable
Apple,103.44,2024-09-07,Fruit
Banana,113.94,2024-09-07,Fruit
Orange,117.17,2024-09-07,Fruit
Mango,68.17,2024-09-07,Fruit
Grapes,96.26,2024-09-07,Fruit
Tomato,47.36,2024-09-08,Vegetable
Potato,48.03,2024-09-08,Vegetable
Onion,27.2,2024-09-08,Vegetable
Carrot,45.86,2024-09-08,Vegetable
Cabbage,29.15,2024-09-08,Vegetable
Apple,78.4,2024-09-08,Fruit
Banana,117.91,2024-09-08,Fruit
Orange,42.58,2024-09-08,Fruit
Mango,94.59,2024-09-08,Fruit
Grapes,55.71,2024-09-08,Fruit
Tomato,23.59,2024-09-09,Vegetable
Potato,50.54,2024-09-09,Vegetable
Onion,58.37,2024-09-09,Vegetable
Carrot,28.13,2024-09-09,Vegetable
Cabbage,36.04,2024-09-09,Vegetable
Apple,58.43,2024-09-09,Fruit
Banana,52.05,2024-09-09,Fruit
Orange,60.21,2024-09-09,Fruit
Mango,46.84,2024-09-09,Fruit
Grapes,114.28,2024-09-09,Fruit
Tomato,34.68,2024-09-10,Vegetable
Potato,47.46,2024-09-10,Vegetable
Onion,30.49,2024-09-10,Vegetable
Carrot,28.13,2024-09-10,Vegetable
Cabbage,25.3,2024-09-10,Vegetable
Apple,109.44,2024-09-10,Fruit
Banana,91.59,2024-09-10,Fruit
Orange,61.36,2024-09-10,Fruit
Mango,67.62,2024-09-10,Fruit
Grapes,110.15,2024-09-10,Fruit
Tomato,26.01,2024-09-11,Vegetable
Potato,56.67,2024-09-11,Vegetable
Onion,24.22,2024-09-11,Vegetable
Carrot,20.88,2024-09-11,Vegetable
Cabbage,32.15,2024-09-11,Vegetable
Apple,112.29,2024-09-11,Fruit
Banana,111.63,2024-09-11,Fruit
Orange,53.57,2024-09-11,Fruit
Mango,69.5,2024-09-11,Fruit
Grapes,43.96,2024-09-11,Fruit
Tomato,40.97,2024-09-12,Vegetable
Potato,35.34,2024-09-12,Vegetable
Onion,36.02,2024-09-12,Vegetable
Carrot,44,2024-09-12,Vegetable
Cabbage,57.78,2024-09-12,Vegetable
Apple,71.57,2024-09-12,Fruit
Banana,93.97,2024-09-12,Fruit
Orange,60.59,2024-09-12,Fruit
Mango,95.45,2024-09-12,Fruit
Grapes,93.62,2024-09-12,Fruit
Tomato,24.27,2024-09-13,Vegetable
Potato,27.98,2024-09-13,Vegetable
Onion,50.85,2024-09-13,Vegetable
Carrot,48.94,2024-09-13,Vegetable
Cabbage,26.34,2024-09-13,Vegetable
Apple,101.35,2024-09-13,Fruit
Banana,49.6,2024-09-13,Fruit
Orange,47.97,2024-09-13,Fruit
Mango,76.85,2024-09-13,Fruit
Grapes,54.91,2024-09-13,Fruit
Tomato,38.35,2024-09-14,Vegetable
Potato,37.64,2024-09-14,Vegetable
Onion,22.42,2024-09-14,Vegetable
Carrot,23.56,2024-09-14,Vegetable
Cabbage,41.9,2024-09-14,Vegetable
Apple,72.98,2024-09-14,Fruit
Banana,99.11,2024-09-14,Fruit
Orange,77.8,2024-09-14,Fruit
Mango,63.62,2024-09-14,Fruit
Grapes,55.2,2024-09-14,Fruit
Tomato,56.78,2024-09-15,Vegetable
Potato,42.88,2024-09-15,Vegetable
Onion,56.78,2024-09-15,Vegetable
Carrot,21.82,2024-09-15,Vegetable
Cabbage,41.04,2024-09-15,Vegetable
Apple,78.7,2024-09-15,Fruit
Banana,119.03,2024-09-15,Fruit
Orange,59.72,2024-09-15,Fruit
Mango,60.03,2024-09-15,Fruit
Grapes,73.06,2024-09-15,Fruit
Tomato,22.23,2024-09-16,Vegetable
Potato,29.85,2024-09-16,Vegetable
Onion,52.3,2024-09-16,Vegetable
Carrot,35.95,2024-09-16,Vegetable
Cabbage,31.98,2024-09-16,Vegetable
Apple,78.81,2024-09-16,Fruit
Banana,73.27,2024-09-16,Fruit
Orange,55.51,2024-09-16,Fruit
Mango,55.12,2024-09-16,Fruit
Grapes,72.78,2024-09-16,Fruit
Tomato,37.11,2024-09-17,Vegetable
Potato,58.4,2024-09-17,Vegetable
Onion,57.31,2024-09-17,Vegetable
Carrot,40.86,2024-09-17,Vegetable
Cabbage,57.93,2024-09-17,Vegetable
Apple,85.16,2024-09-17,Fruit
Banana,74.1,2024-09-17,Fruit
Orange,96.43,2024-09-17,Fruit
Mango,89.77,2024-09-17,Fruit
Grapes,95.34,2024-09-17,Fruit
Tomato,25.67,2024-09-18,Vegetable
Potato,23.84,2024-09-18,Vegetable
Onion,43.63,2024-09-18,Vegetable
Carrot,46.13,2024-09-18,Vegetable
Cabbage,52.58,2024-09-18,Vegetable
Apple,93.97,2024-09-18,Fruit
Banana,49.28,2024-09-18,Fruit
Orange,64.9,2024-09-18,Fruit
Mango,74.22,2024-09-18,Fruit
Grapes,85.02,2024-09-18,Fruit
Tomato,24.42,2024-09-19,Vegetable
Potato,47.6,2024-09-19,Vegetable
Onion,56.26,2024-09-19,Vegetable
Carrot,52.01,2024-09-19,Vegetable
Cabbage,40.16,2024-09-19,Vegetable
Apple,69.13,2024-09-19,Fruit
Banana,51.08,2024-09-19,Fruit
Orange,59.86,2024-09-19,Fruit
Mango,51.94,2024-09-19,Fruit
Grapes,44.92,2024-09-19,Fruit
Tomato,55.93,2024-09-20,Vegetable
Potato,58.97,2024-09-20,Vegetable
Onion,42.13,2024-09-20,Vegetable
Carrot,29.74,2024-09-20,Vegetable
Cabbage,53.42,2024-09-20,Vegetable
Apple,68.79,2024-09-20,Fruit
Banana,63.18,2024-09-20,Fruit
Orange,49.24,2024-09-20,Fruit
Mango,49.78,2024-09-20,Fruit
Grapes,75.54,2024-09-20,Fruit
Tomato,41.81,2024-09-21,Vegetable
Potato,47.97,2024-09-21,Vegetable
Onion,43.17,2024-09-21,Vegetable
Carrot,57.52,2024-09-21,Vegetable
Cabbage,23.82,2024-09-21,Vegetable
Apple,47.63,2024-09-21,Fruit
Banana,97.67,2024-09-21,Fruit
Orange,103.07,2024-09-21,Fruit
Mango,85.14,2024-09-21,Fruit
Grapes,117.87,2024-09-21,Fruit
Tomato,40.33,2024-09-22,Vegetable
Potato,39.78,2024-09-22,Vegetable
Onion,48.23,2024-09-22,Vegetable
Carrot,22.34,2024-09-22,Vegetable
Cabbage,57.56,2024-09-22,Vegetable
Apple,67.69,2024-09-22,Fruit
Banana,111.16,2024-09-22,Fruit
Orange,80.25,2024-09-22,Fruit
Mango,74.44,2024-09-22,Fruit
Grapes,108.7,2024-09-22,Fruit
Tomato,23.44,2024-09-23,Vegetable
Potato,28.14,2024-09-23,Vegetable
Onion,44.5,2024-09-23,Vegetable
Carrot,20.87,2024-09-23,Vegetable
Cabbage,33.71,2024-09-23,Vegetable
Apple,63.73,2024-09-23,Fruit
Banana,106.46,2024-09-23,Fruit
Orange,71.34,2024-09-23,Fruit
Mango,107.06,2024-09-23,Fruit
Grapes,96.6,2024-09-23,Fruit
Tomato,36.49,2024-09-24,Vegetable
Potato,28.22,2024-09-24,Vegetable
Onion,26.53,2024-09-24,Vegetable
Carrot,42.08,2024-09-24,Vegetable
Cabbage,30.73,2024-09-24,Vegetable
Apple,62.49,2024-09-24,Fruit
Banana,46.05,2024-09-24,Fruit
Orange,47.06,2024-09-24,Fruit
Mango,57.39,2024-09-24,Fruit
Grapes,87.77,2024-09-24,Fruit
Tomato,58.94,2024-09-25,Vegetable
Potato,31.95,2024-09-25,Vegetable
Onion,32.95,2024-09-25,Vegetable
Carrot,56.76,2024-09-25,Vegetable
Cabbage,41.8,2024-09-25,Vegetable
Apple,53.54,2024-09-25,Fruit
Banana,116.83,2024-09-25,Fruit
Orange,91,2024-09-25,Fruit
Mango,66.92,2024-09-25,Fruit
Grapes,97.38,2024-09-25,Fruit
Tomato,24.73,2024-09-26,Vegetable
Potato,31.15,2024-09-26,Vegetable
Onion,52.63,2024-09-26,Vegetable
Carrot,34.31,2024-09-26,Vegetable
Cabbage,22.56,2024-09-26,Vegetable
Apple,110.2,2024-09-26,Fruit
Banana,62.94,2024-09-26,Fruit
Orange,91.96,2024-09-26,Fruit
Mango,93.82,2024-09-26,Fruit
Grapes,68.55,2024-09-26,Fruit
Tomato,29.32,2024-09-27,Vegetable
Potato,48.07,2024-09-27,Vegetable
Onion,28.37,2024-09-27,Vegetable
Carrot,37.2,2024-09-27,Vegetable
Cabbage,24.48,2024-09-27,Vegetable
Apple,55.46,2024-09-27,Fruit
Banana,75.35,2024-09-27,Fruit
Orange,77.11,2024-09-27,Fruit
Mango,56.42,2024-09-27,Fruit
Grapes,99.83,2024-09-27,Fruit
Tomato,34.82,2024-09-28,Vegetable
Potato,46.3,2024-09-28,Vegetable
Onion,58.85,2024-09-28,Vegetable
Carrot,37.06,2024-09-28,Vegetable
Cabbage,35.44,2024-09-28,Vegetable
Apple,60.26,2024-09-28,Fruit
Banana,90.79,2024-09-28,Fruit
Orange,94.43,2024-09-28,Fruit
Mango,84.93,2024-09-28,Fruit
Grapes,47.1,2024-09-28,Fruit
Tomato,58.02,2024-09-29,Vegetable
Potato,45,2024-09-29,Vegetable
Onion,38.09,2024-09-29,Vegetable
Carrot,26.29,2024-09-29,Vegetable
Cabbage,37.14,2024-09-29,Vegetable
Apple,110.12,2024-09-29,Fruit
Banana,48.06,2024-09-29,Fruit
Orange,70.1,2024-09-29,Fruit
Mango,53,2024-09-29,Fruit
Grapes,47.72,2024-09-29,Fruit
Tomato,50.59,2024-09-30,Vegetable
Potato,49.32,2024-09-30,Vegetable
Onion,24.76,2024-09-30,Vegetable
Carrot,57.91,2024-09-30,Vegetable
Cabbage,25.78,2024-09-30,Vegetable
Apple,102.45,2024-09-30,Fruit
Banana,44.05,2024-09-30,Fruit
Orange,74,2024-09-30,Fruit
Mango,83.28,2024-09-30,Fruit
Grapes,100.16,2024-09-30,Fruit
Tomato,20.58,2024-10-01,Vegetable
Potato,31.69,2024-10-01,Vegetable
Onion,51.66,2024-10-01,Vegetable
Carrot,24.52,2024-10-01,Vegetable
Cabbage,59.82,2024-10-01,Vegetable
Apple,83.72,2024-10-01,Fruit
Banana,47.32,2024-10-01,Fruit
Orange,94.31,2024-10-01,Fruit
Mango,94.06,2024-10-01,Fruit
Grapes,67.54,2024-10-01,Fruit
Tomato,42.07,2024-10-02,Vegetable
Potato,34.55,2024-10-02,Vegetable
Onion,23.28,2024-10-02,Vegetable
